,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
7,2022-05-21,18:00,Eliteserien,Matchweek 7,Sat,Home,W,2,1,Kristiansund,61.0,6791.0,Magnus Wolff Eikrem,3-5-2,Tore Hansen,Match Report,,19.0,7.0,,0,0,2022,Molde
8,2022-05-26,20:00,Eliteserien,Matchweek 8,Thu,Away,W,2,1,Sarpsborg 08,39.0,4635.0,Magnus Wolff Eikrem,3-5-2,Christian Moen,Match Report,,17.0,8.0,,0,0,2022,Molde
9,2022-05-29,18:00,Eliteserien,Matchweek 9,Sun,Home,W,3,1,Bodø/Glimt,47.0,6156.0,Magnus Wolff Eikrem,3-5-2,Espen Andreas Eskås,Match Report,,9.0,4.0,,0,0,2022,Molde
10,2022-06-19,18:00,Eliteserien,Matchweek 10,Sun,Away,W,2,1,Odd,47.0,5095.0,Magnus Wolff Eikrem,3-5-2,Mohammad Aslam,Match Report,,16.0,3.0,,0,0,2022,Molde
11,2022-07-03,18:00,Eliteserien,Matchweek 12,Sun,Away,D,0,0,HamKam,64.0,5018.0,Martin Linnes,3-4-3,Sivert Amland,Match Report,,15.0,3.0,,0,0,2022,Molde
12,2022-07-06,19:00,Eliteserien,Matchweek 11,Wed,Home,D,1,1,Jerv,68.0,5665.0,Martin Linnes,5-3-2,Ola Nilsen,Match Report,,26.0,8.0,,0,1,2022,Molde
13,2022-07-10,18:00,Eliteserien,Matchweek 13,Sun,Home,W,5,1,Tromsø,51.0,6156.0,Martin Linnes,5-3-2,Svein Sinnes,Match Report,,18.0,11.0,,0,0,2022,Molde
14,2022-07-17,18:00,Eliteserien,Matchweek 14,Sun,Home,W,1,0,Haugesund,59.0,5377.0,Martin Linnes,3-5-2,Mohammad Aslam,Match Report,,20.0,8.0,,1,1,2022,Molde
15,2022-07-24,18:00,Eliteserien,Matchweek 15,Sun,Away,W,3,2,Sandefjord,53.0,2980.0,Martin Linnes,3-5-2,Espen Andreas Eskås,Match Report,,23.0,9.0,,0,0,2022,Molde
16,2022-07-31,15:30,Eliteserien,Matchweek 16,Sun,Home,W,3,0,Strømsgodset,50.0,5791.0,Martin Linnes,3-5-2,Ola Nilsen,Match Report,,19.0,12.0,,0,0,2022,Molde
17,2022-08-07,18:00,Eliteserien,Matchweek 17,Sun,Away,W,3,2,Kristiansund,48.0,4304.0,Martin Linnes,3-5-2,Kristoffer Hagenes,Match Report,,9.0,4.0,,1,1,2022,Molde
18,2022-08-21,18:00,Eliteserien,Matchweek 19,Sun,Away,W,1,0,Haugesund,44.0,4159.0,Martin Linnes,5-4-1,Marius Lien,Match Report,,5.0,2.0,,0,0,2022,Molde
19,2022-08-28,18:00,Eliteserien,Matchweek 20,Sun,Home,W,4,1,Sarpsborg 08,60.0,6045.0,Magnus Wolff Eikrem,5-3-2,Kai Erik Steen,Match Report,,23.0,10.0,,0,1,2022,Molde
20,2022-09-03,18:00,Eliteserien,Matchweek 21,Sat,Away,W,4,1,Bodø/Glimt,35.0,7830.0,Magnus Wolff Eikrem,5-3-2,Espen Andreas Eskås,Match Report,,9.0,6.0,,0,0,2022,Molde
21,2022-09-11,18:00,Eliteserien,Matchweek 22,Sun,Away,W,4,2,Jerv,55.0,2500.0,Magnus Wolff Eikrem,5-3-2,Daniel Higraff,Match Report,,23.0,10.0,,0,0,2022,Molde
22,2022-09-18,20:00,Eliteserien,Matchweek 23,Sun,Home,W,3,0,Aalesund,54.0,6251.0,Jacob Karlstrom,5-3-2,Ola Nilsen,Match Report,,18.0,12.0,,0,0,2022,Molde
23,2022-10-01,16:00,Eliteserien,Matchweek 24,Sat,Away,W,1,0,Tromsø,49.0,4186.0,Martin Linnes,5-3-2,Espen Andreas Eskås,Match Report,,10.0,2.0,,0,0,2022,Molde
24,2022-10-09,17:00,Eliteserien,Matchweek 25,Sun,Home,W,5,0,HamKam,64.0,7092.0,Magnus Wolff Eikrem,3-5-2,Mohammad Aslam,Match Report,,13.0,6.0,,0,0,2022,Molde
25,2022-10-16,19:00,Eliteserien,Matchweek 26,Sun,Away,W,1,0,Lillestrøm,53.0,,Magnus Wolff Eikrem,3-5-2,Tom Hagen,Match Report,,12.0,3.0,,0,0,2022,Molde
26,2022-10-23,19:00,Eliteserien,Matchweek 27,Sun,Home,W,2,1,Rosenborg,49.0,,Martin Bjørnbak,3-5-2,Tore Hansen,Match Report,,12.0,6.0,,0,0,2022,Molde
27,2022-10-30,19:00,Eliteserien,Matchweek 28,Sun,Away,W,4,1,Viking,40.0,7937.0,Martin Bjørnbak,3-5-2,Christian Moen,Match Report,,7.0,6.0,,0,0,2022,Molde
28,2022-11-06,17:00,Eliteserien,Matchweek 29,Sun,Home,W,2,1,Sandefjord,53.0,7306.0,Magnus Wolff Eikrem,3-5-2,Mohammad Aslam,Match Report,,17.0,6.0,,1,1,2022,Molde
29,2022-11-13,17:00,Eliteserien,Matchweek 30,Sun,Away,W,2,1,Vålerenga,51.0,8005.0,Martin Linnes,3-5-2,Kai Erik Steen,Match Report,,12.0,6.0,,1,1,2022,Molde
0,2022-04-03,20:00,Eliteserien,Matchweek 1,Sun,Home,D,2,2,Rosenborg,76.0,6465.0,Ulrik Saltnes,4-3-3,Espen Andreas Eskås,Match Report,,23.0,5.0,,1,1,2022,BodoGlimt
1,2022-04-10,18:00,Eliteserien,Matchweek 2,Sun,Away,W,2,1,Sandefjord,54.0,4306.0,Brede Moe,4-3-3,Kai Erik Steen,Match Report,,22.0,6.0,,0,0,2022,BodoGlimt
2,2022-04-18,20:00,Eliteserien,Matchweek 3,Mon,Home,W,5,1,Vålerenga,63.0,4934.0,Ulrik Saltnes,4-3-3,Rohit Saggi,Match Report,,29.0,13.0,,0,0,2022,BodoGlimt
3,2022-04-24,18:00,Eliteserien,Matchweek 4,Sun,Away,L,0,2,Viking,63.0,15304.0,Ulrik Saltnes,4-3-3,Tore Hansen,Match Report,,8.0,2.0,,0,0,2022,BodoGlimt
4,2022-05-08,18:00,Eliteserien,Matchweek 5,Sun,Home,D,1,1,Lillestrøm,58.0,5060.0,Brede Moe,4-3-3,Espen Andreas Eskås,Match Report,,20.0,6.0,,0,1,2022,BodoGlimt
5,2022-05-16,18:00,Eliteserien,Matchweek 6,Mon,Home,D,1,1,Tromsø,63.0,7837.0,Brede Moe,4-3-3,Kristoffer Hagenes,Match Report,,17.0,1.0,,0,0,2022,BodoGlimt
6,2022-05-22,18:00,Eliteserien,Matchweek 7,Sun,Away,W,4,1,Haugesund,48.0,4514.0,Ulrik Saltnes,4-3-3,Svein Sinnes,Match Report,,13.0,7.0,,0,0,2022,BodoGlimt
7,2022-05-25,18:00,Eliteserien,Matchweek 8,Wed,Home,D,2,2,Strømsgodset,59.0,,Brede Moe,4-3-3,Svein Oddvar Moen,Match Report,,14.0,8.0,,0,0,2022,BodoGlimt
8,2022-05-29,18:00,Eliteserien,Matchweek 9,Sun,Away,L,1,3,Molde,54.0,6156.0,Brede Moe,4-3-3,Espen Andreas Eskås,Match Report,,18.0,7.0,,0,0,2022,BodoGlimt
9,2022-06-18,18:00,Eliteserien,Matchweek 10,Sat,Away,W,2,0,Kristiansund,67.0,3700.0,Ulrik Saltnes,4-3-3,Daniel Higraff,Match Report,,20.0,9.0,,0,0,2022,BodoGlimt
10,2022-06-26,18:00,Eliteserien,Matchweek 11,Sun,Home,W,2,0,Aalesund,66.0,5126.0,Brede Moe,4-3-3,Marius Lien,Match Report,,18.0,7.0,,0,0,2022,BodoGlimt
11,2022-07-02,18:00,Eliteserien,Matchweek 12,Sat,Away,L,2,3,Odd,64.0,3748.0,Brede Moe,4-3-3,Rohit Saggi,Match Report,,23.0,5.0,,0,0,2022,BodoGlimt
12,2022-07-09,16:00,Eliteserien,Matchweek 13,Sat,Home,W,4,1,Sarpsborg 08,45.0,5064.0,Ulrik Saltnes,4-3-3,Tom Hagen,Match Report,,18.0,5.0,,1,1,2022,BodoGlimt
13,2022-07-16,18:00,Eliteserien,Matchweek 14,Sat,Away,W,2,0,HamKam,67.0,5316.0,Ulrik Saltnes,4-3-3,Daniel Higraff,Match Report,,12.0,4.0,,0,0,2022,BodoGlimt
14,2022-07-23,16:00,Eliteserien,Matchweek 15,Sat,Home,W,5,0,Jerv,69.0,4886.0,Ulrik Saltnes,4-3-3,Sivert Amland,Match Report,,25.0,7.0,,1,1,2022,BodoGlimt
15,2022-07-30,16:00,Eliteserien,Matchweek 16,Sat,Away,W,2,1,Aalesund,62.0,4725.0,Ulrik Saltnes,4-3-3,Kai Erik Steen,Match Report,,19.0,7.0,,0,0,2022,BodoGlimt
16,2022-08-06,16:00,Eliteserien,Matchweek 17,Sat,Home,W,7,0,Odd,63.0,5211.0,Ulrik Saltnes,4-3-3,Ola Nilsen,Match Report,,29.0,11.0,,0,0,2022,BodoGlimt
17,2022-08-12,19:00,Eliteserien,Matchweek 18,Fri,Away,W,4,1,Sarpsborg 08,49.0,4898.0,Ulrik Saltnes,4-3-3,Espen Andreas Eskås,Match Report,,23.0,9.0,,0,0,2022,BodoGlimt
18,2022-08-20,18:00,Eliteserien,Matchweek 19,Sat,Home,D,2,2,HamKam,75.0,6303.0,Ulrik Saltnes,4-3-3,Marius Grøtta,Match Report,,21.0,5.0,,1,1,2022,BodoGlimt
19,2022-08-27,18:00,Eliteserien,Matchweek 20,Sat,Away,W,2,0,Jerv,65.0,2619.0,Ulrik Saltnes,4-3-3,Ola Nilsen,Match Report,,20.0,8.0,,0,0,2022,BodoGlimt
20,2022-09-03,18:00,Eliteserien,Matchweek 21,Sat,Home,L,1,4,Molde,65.0,7830.0,Ulrik Saltnes,4-3-3,Espen Andreas Eskås,Match Report,,13.0,5.0,,0,0,2022,BodoGlimt
21,2022-09-11,18:00,Eliteserien,Matchweek 22,Sun,Away,L,2,3,Tromsø,61.0,6691.0,Patrick Berg,4-3-3,Tom Hagen,Match Report,,8.0,3.0,,0,0,2022,BodoGlimt
22,2022-09-18,18:00,Eliteserien,Matchweek 23,Sun,Home,D,1,1,Haugesund,61.0,6348.0,Ulrik Saltnes,4-3-3,Svein Sinnes,Match Report,,16.0,1.0,,0,0,2022,BodoGlimt
23,2022-10-01,18:00,Eliteserien,Matchweek 24,Sat,Away,W,4,1,Lillestrøm,60.0,7258.0,Patrick Berg,4-3-3,Tore Hansen,Match Report,,22.0,8.0,,0,0,2022,BodoGlimt
24,2022-10-09,17:00,Eliteserien,Matchweek 25,Sun,Home,W,4,1,Sandefjord,58.0,6002.0,Patrick Berg,4-3-3,Sivert Amland,Match Report,,20.0,9.0,,0,0,2022,BodoGlimt
25,2022-10-16,17:00,Eliteserien,Matchweek 26,Sun,Away,W,6,0,Vålerenga,62.0,10366.0,Patrick Berg,4-3-3,Rohit Saggi,Match Report,,23.0,11.0,,0,0,2022,BodoGlimt
26,2022-10-23,17:00,Eliteserien,Matchweek 27,Sun,Home,W,5,0,Kristiansund,66.0,6199.0,Patrick Berg,4-3-3,Kai Erik Steen,Match Report,,24.0,11.0,,0,0,2022,BodoGlimt
27,2022-10-30,17:00,Eliteserien,Matchweek 28,Sun,Away,L,2,3,Rosenborg,53.0,21275.0,Marius Lode,4-3-3,Kristoffer Hagenes,Match Report,,10.0,2.0,,0,0,2022,BodoGlimt
28,2022-11-06,17:00,Eliteserien,Matchweek 29,Sun,Home,W,5,4,Viking,65.0,6879.0,Patrick Berg,4-3-3,Ola Nilsen,Match Report,,23.0,10.0,,0,0,2022,BodoGlimt
29,2022-11-13,17:00,Eliteserien,Matchweek 30,Sun,Away,W,4,2,Strømsgodset,60.0,5887.0,Brede Moe,4-3-3,Svein Oddvar Moen,Match Report,,26.0,8.0,,0,0,2022,BodoGlimt
0,2022-04-03,20:00,Eliteserien,Matchweek 1,Sun,Away,D,2,2,Bodø/Glimt,25.0,6465.0,Markus Henriksen,4-3-1-2,Espen Andreas Eskås,Match Report,,12.0,3.0,,0,0,2022,Rosenborg
1,2022-04-10,18:00,Eliteserien,Matchweek 2,Sun,Home,W,1,0,Odd,43.0,12048.0,Markus Henriksen,3-4-1-2,Ola Nilsen,Match Report,,9.0,3.0,,0,0,2022,Rosenborg
2,2022-04-18,18:00,Eliteserien,Matchweek 3,Mon,Away,D,1,1,Sarpsborg 08,47.0,5506.0,Markus Henriksen,3-4-3,Svein Oddvar Moen,Match Report,,10.0,2.0,,0,0,2022,Rosenborg
3,2022-04-24,20:00,Eliteserien,Matchweek 4,Sun,Home,D,0,0,Molde,54.0,14327.0,Markus Henriksen,3-4-3,Espen Andreas Eskås,Match Report,,16.0,1.0,,0,0,2022,Rosenborg
4,2022-05-08,18:00,Eliteserien,Matchweek 5,Sun,Away,L,0,3,Strømsgodset,54.0,5324.0,Markus Henriksen,3-4-3,Sivert Amland,Match Report,,23.0,6.0,,0,0,2022,Rosenborg
5,2022-05-16,18:00,Eliteserien,Matchweek 6,Mon,Home,W,3,0,Sandefjord,48.0,20149.0,Markus Henriksen,3-4-1-2,Rohit Saggi,Match Report,,24.0,10.0,,1,1,2022,Rosenborg
6,2022-05-22,20:00,Eliteserien,Matchweek 7,Sun,Away,D,1,1,HamKam,50.0,6904.0,Markus Henriksen,3-4-1-2,Kristoffer Hagenes,Match Report,,7.0,1.0,,0,0,2022,Rosenborg
7,2022-05-26,18:00,Eliteserien,Matchweek 8,Thu,Home,D,3,3,Haugesund,59.0,11076.0,Markus Henriksen,3-4-1-2,Kai Erik Steen,Match Report,,13.0,6.0,,0,0,2022,Rosenborg
8,2022-05-29,20:00,Eliteserien,Matchweek 9,Sun,Away,W,4,0,Vålerenga,41.0,10156.0,Markus Henriksen,3-4-1-2,Tore Hansen,Match Report,,11.0,6.0,,0,0,2022,Rosenborg
9,2022-06-19,18:00,Eliteserien,Matchweek 10,Sun,Away,L,1,3,Lillestrøm,49.0,10229.0,Markus Henriksen,3-4-1-2,Espen Andreas Eskås,Match Report,,8.0,4.0,,0,0,2022,Rosenborg
10,2022-06-25,18:00,Eliteserien,Matchweek 11,Sat,Home,W,3,1,Kristiansund,49.0,11843.0,Markus Henriksen,3-4-3,Mohammad Aslam,Match Report,,17.0,8.0,,0,0,2022,Rosenborg
11,2022-07-03,20:00,Eliteserien,Matchweek 12,Sun,Away,D,1,1,Viking,45.0,9221.0,Markus Henriksen,3-4-1-2,Tore Hansen,Match Report,,8.0,3.0,,0,0,2022,Rosenborg
12,2022-07-10,18:00,Eliteserien,Matchweek 13,Sun,Home,W,3,2,Jerv,62.0,11050.0,Tobias Børkeeiet,3-4-1-2,Christian Moen,Match Report,,31.0,7.0,,0,0,2022,Rosenborg
13,2022-07-17,20:00,Eliteserien,Matchweek 14,Sun,Away,D,0,0,Aalesund,51.0,6154.0,Markus Henriksen,3-5-2,Svein Sinnes,Match Report,,10.0,1.0,,0,0,2022,Rosenborg
14,2022-07-23,18:00,Eliteserien,Matchweek 15,Sat,Home,W,3,0,Tromsø,51.0,10708.0,Markus Henriksen,3-4-1-2,Kristoffer Hagenes,Match Report,,11.0,4.0,,0,0,2022,Rosenborg
15,2022-07-30,18:00,Eliteserien,Matchweek 16,Sat,Away,W,3,2,Odd,36.0,4982.0,Markus Henriksen,5-3-2,Marius Grøtta,Match Report,,17.0,10.0,,0,0,2022,Rosenborg
16,2022-08-06,18:00,Eliteserien,Matchweek 17,Sat,Home,W,2,1,HamKam,58.0,11387.0,Markus Henriksen,5-3-2,Daniel Higraff,Match Report,,21.0,6.0,,0,0,2022,Rosenborg
17,2022-08-12,19:00,Eliteserien,Matchweek 18,Fri,Away,W,5,2,Sandefjord,49.0,6182.0,Markus Henriksen,3-5-2,Daniel Higraff,Match Report,,18.0,8.0,,1,1,2022,Rosenborg
18,2022-08-21,20:00,Eliteserien,Matchweek 19,Sun,Home,W,2,1,Aalesund,54.0,9764.0,Markus Henriksen,3-5-2,Svein Oddvar Moen,Match Report,,16.0,4.0,,1,1,2022,Rosenborg
19,2022-08-28,20:00,Eliteserien,Matchweek 20,Sun,Away,L,3,4,Tromsø,39.0,4108.0,Markus Henriksen,3-5-2,Tore Hansen,Match Report,,10.0,5.0,,1,1,2022,Rosenborg
20,2022-09-04,18:00,Eliteserien,Matchweek 21,Sun,Home,W,4,1,Viking,52.0,10737.0,Markus Henriksen,3-5-2,Ola Nilsen,Match Report,,19.0,6.0,,0,0,2022,Rosenborg
21,2022-09-11,20:00,Eliteserien,Matchweek 22,Sun,Away,L,1,2,Haugesund,53.0,4078.0,Markus Henriksen,3-5-2,Espen Andreas Eskås,Match Report,,13.0,3.0,,0,0,2022,Rosenborg
22,2022-09-18,18:00,Eliteserien,Matchweek 23,Sun,Home,W,3,1,Lillestrøm,40.0,13529.0,Markus Henriksen,3-5-2,Rohit Saggi,Match Report,,13.0,4.0,,0,0,2022,Rosenborg
23,2022-10-02,19:00,Eliteserien,Matchweek 24,Sun,Away,D,4,4,Kristiansund,60.0,4444.0,Markus Henriksen,3-5-2,Daniel Higraff,Match Report,,16.0,6.0,,0,0,2022,Rosenborg
24,2022-10-09,19:00,Eliteserien,Matchweek 25,Sun,Home,W,3,0,Vålerenga,44.0,,Markus Henriksen,3-5-2,Svein Oddvar Moen,Match Report,,15.0,7.0,,0,0,2022,Rosenborg
25,2022-10-15,18:00,Eliteserien,Matchweek 26,Sat,Home,W,3,0,Strømsgodset,58.0,,Markus Henriksen,3-5-2,Espen Andreas Eskås,Match Report,,10.0,4.0,,0,0,2022,Rosenborg
26,2022-10-23,19:00,Eliteserien,Matchweek 27,Sun,Away,L,1,2,Molde,51.0,,Markus Henriksen,3-5-2,Tore Hansen,Match Report,,8.0,4.0,,0,0,2022,Rosenborg
27,2022-10-30,17:00,Eliteserien,Matchweek 28,Sun,Home,W,3,2,Bodø/Glimt,47.0,21275.0,Markus Henriksen,3-5-2,Kristoffer Hagenes,Match Report,,11.0,4.0,,0,0,2022,Rosenborg
28,2022-11-06,17:00,Eliteserien,Matchweek 29,Sun,Away,W,4,2,Jerv,50.0,,Markus Henriksen,3-5-2,Tom Hagen,Match Report,,9.0,4.0,,0,0,2022,Rosenborg
29,2022-11-13,17:00,Eliteserien,Matchweek 30,Sun,Home,L,2,3,Sarpsborg 08,52.0,15157.0,Markus Henriksen,3-5-2,Espen Andreas Eskås,Match Report,,9.0,3.0,,0,0,2022,Rosenborg
0,2022-04-02,16:00,Eliteserien,Matchweek 1,Sat,Away,D,2,2,HamKam,60.0,6500.0,Gjermund Åsen,3-4-3,Tore Hansen,Match Report,,14.0,6.0,,0,0,2022,Lillestrom
1,2022-04-09,16:00,Eliteserien,Matchweek 2,Sat,Home,W,4,0,Jerv,57.0,5121.0,Gjermund Åsen,3-4-3,Sigurd Kringstad,Match Report,,12.0,6.0,,0,0,2022,Lillestrom
2,2022-04-18,18:00,Eliteserien,Matchweek 3,Mon,Away,W,2,1,Molde,36.0,5899.0,Gjermund Åsen,3-4-3,Kai Erik Steen,Match Report,,11.0,3.0,,0,0,2022,Lillestrom
3,2022-04-24,18:00,Eliteserien,Matchweek 4,Sun,Home,W,1,0,Haugesund,60.0,4902.0,Gjermund Åsen,3-4-3,Rohit Saggi,Match Report,,12.0,4.0,,0,0,2022,Lillestrom
4,2022-04-28,20:00,Eliteserien,Matchweek 15,Thu,Home,W,2,0,Aalesund,51.0,4567.0,Gjermund Åsen,3-4-3,Sivert Amland,Match Report,,13.0,3.0,,0,0,2022,Lillestrom
5,2022-05-08,18:00,Eliteserien,Matchweek 5,Sun,Away,D,1,1,Bodø/Glimt,42.0,5060.0,Gjermund Åsen,3-4-3,Espen Andreas Eskås,Match Report,,11.0,5.0,,0,0,2022,Lillestrom
6,2022-05-16,18:00,Eliteserien,Matchweek 6,Mon,Home,W,1,0,Sarpsborg 08,44.0,9394.0,Gjermund Åsen,4-2-3-1,Tore Hansen,Match Report,,17.0,6.0,,0,0,2022,Lillestrom
7,2022-05-21,16:00,Eliteserien,Matchweek 7,Sat,Away,W,4,1,Sandefjord,43.0,3290.0,Gjermund Åsen,3-4-3,Daniel Higraff,Match Report,,11.0,5.0,,0,0,2022,Lillestrom
8,2022-05-25,20:00,Eliteserien,Matchweek 8,Wed,Home,W,2,0,Vålerenga,48.0,10527.0,Gjermund Åsen,3-4-3,Rohit Saggi,Match Report,,13.0,5.0,,0,0,2022,Lillestrom
9,2022-05-29,18:00,Eliteserien,Matchweek 9,Sun,Away,D,2,2,Tromsø,42.0,2689.0,Ifeanyi Mathew,3-5-2,Marius Grøtta,Match Report,,8.0,3.0,,0,0,2022,Lillestrom
10,2022-06-19,18:00,Eliteserien,Matchweek 10,Sun,Home,W,3,1,Rosenborg,51.0,10229.0,Gjermund Åsen,3-4-3,Espen Andreas Eskås,Match Report,,10.0,4.0,,0,0,2022,Lillestrom
11,2022-06-26,18:00,Eliteserien,Matchweek 11,Sun,Away,L,0,3,Strømsgodset,48.0,5825.0,Gjermund Åsen,3-4-3,Tore Hansen,Match Report,,12.0,1.0,,0,0,2022,Lillestrom
12,2022-07-03,18:00,Eliteserien,Matchweek 12,Sun,Away,W,3,1,Kristiansund,65.0,3660.0,Ifeanyi Mathew,3-4-1-2,Svein Oddvar Moen,Match Report,,13.0,5.0,,0,0,2022,Lillestrom
13,2022-07-10,18:00,Eliteserien,Matchweek 13,Sun,Home,L,0,1,Viking,58.0,6964.0,Ifeanyi Mathew,3-5-2,Kristoffer Hagenes,Match Report,,12.0,1.0,,0,0,2022,Lillestrom
14,2022-07-17,18:00,Eliteserien,Matchweek 14,Sun,Away,W,2,1,Odd,49.0,4507.0,Ifeanyi Mathew,3-5-2,Espen Andreas Eskås,Match Report,,24.0,7.0,,0,0,2022,Lillestrom
15,2022-07-31,15:30,Eliteserien,Matchweek 16,Sun,Away,W,2,0,Sarpsborg 08,62.0,4717.0,Ifeanyi Mathew,3-5-2,Rohit Saggi,Match Report,,16.0,5.0,,1,1,2022,Lillestrom
16,2022-08-07,18:00,Eliteserien,Matchweek 17,Sun,Home,D,1,1,Tromsø,64.0,5073.0,Ifeanyi Mathew,3-4-3,Svein Oddvar Moen,Match Report,,11.0,1.0,,0,0,2022,Lillestrom
17,2022-08-14,18:00,Eliteserien,Matchweek 18,Sun,Away,L,0,1,Jerv,55.0,2176.0,Ifeanyi Mathew,3-4-3,Kai Erik Steen,Match Report,,17.0,4.0,,0,0,2022,Lillestrom
18,2022-08-21,18:00,Eliteserien,Matchweek 19,Sun,Home,W,3,0,Sandefjord,41.0,5308.0,Gjermund Åsen,3-4-3,Svein Sinnes,Match Report,,21.0,9.0,,0,0,2022,Lillestrom
19,2022-08-28,18:00,Eliteserien,Matchweek 20,Sun,Home,D,1,1,Kristiansund,64.0,7569.0,Gjermund Åsen,3-4-3,Sivert Amland,Match Report,,21.0,6.0,,0,0,2022,Lillestrom
20,2022-09-04,20:00,Eliteserien,Matchweek 21,Sun,Away,L,1,3,Vålerenga,45.0,16555.0,Gjermund Åsen,3-5-2,Svein Oddvar Moen,Match Report,,14.0,6.0,,0,0,2022,Lillestrom
21,2022-09-10,18:00,Eliteserien,Matchweek 22,Sat,Home,W,2,1,Strømsgodset,61.0,4807.0,Gjermund Åsen,3-5-2,Kristoffer Hagenes,Match Report,,22.0,6.0,,0,0,2022,Lillestrom
22,2022-09-18,18:00,Eliteserien,Matchweek 23,Sun,Away,L,1,3,Rosenborg,60.0,13529.0,Gjermund Åsen,3-5-2,Rohit Saggi,Match Report,,6.0,3.0,,0,0,2022,Lillestrom
23,2022-10-01,18:00,Eliteserien,Matchweek 24,Sat,Home,L,1,4,Bodø/Glimt,40.0,7258.0,Gjermund Åsen,3-5-2,Tore Hansen,Match Report,,12.0,3.0,,0,0,2022,Lillestrom
24,2022-10-09,17:00,Eliteserien,Matchweek 25,Sun,Away,W,3,0,Viking,47.0,12136.0,Gjermund Åsen,3-5-2,Espen Andreas Eskås,Match Report,,9.0,6.0,,0,0,2022,Lillestrom
25,2022-10-16,19:00,Eliteserien,Matchweek 26,Sun,Home,L,0,1,Molde,47.0,,Gjermund Åsen,3-5-2,Tom Hagen,Match Report,,8.0,2.0,,0,0,2022,Lillestrom
26,2022-10-23,17:00,Eliteserien,Matchweek 27,Sun,Away,W,1,0,Haugesund,49.0,4139.0,Gjermund Åsen,3-5-2,Mohammad Aslam,Match Report,,11.0,4.0,,0,0,2022,Lillestrom
27,2022-10-30,17:00,Eliteserien,Matchweek 28,Sun,Home,L,0,2,Odd,60.0,5957.0,Gjermund Åsen,3-5-2,Ola Nilsen,Match Report,,11.0,0.0,,0,0,2022,Lillestrom
28,2022-11-06,17:00,Eliteserien,Matchweek 29,Sun,Away,L,1,2,Aalesund,59.0,6902.0,Ifeanyi Mathew,3-4-3,Daniel Higraff,Match Report,,9.0,6.0,,0,0,2022,Lillestrom
29,2022-11-13,17:00,Eliteserien,Matchweek 30,Sun,Home,W,3,1,HamKam,45.0,7073.0,Gjermund Åsen,4-4-2◆,Marius Grøtta,Match Report,,15.0,5.0,,0,0,2022,Lillestrom
0,2022-04-03,18:00,Eliteserien,Matchweek 1,Sun,Home,W,2,0,Tromsø,59.0,4320.0,Steffen Hagen,4-3-3,Rohit Saggi,Match Report,,12.0,5.0,,0,0,2022,Odd
1,2022-04-10,18:00,Eliteserien,Matchweek 2,Sun,Away,L,0,1,Rosenborg,57.0,12048.0,Steffen Hagen,4-3-3,Ola Nilsen,Match Report,,14.0,2.0,,0,0,2022,Odd
2,2022-04-18,18:00,Eliteserien,Matchweek 3,Mon,Home,W,2,1,Viking,50.0,4908.0,Steffen Hagen,4-3-3,Sivert Amland,Match Report,,18.0,6.0,,0,0,2022,Odd
3,2022-04-23,16:00,Eliteserien,Matchweek 4,Sat,Home,L,2,3,Aalesund,67.0,4893.0,Espen Ruud,4-3-3,Daniel Higraff,Match Report,,14.0,5.0,,0,0,2022,Odd
4,2022-05-07,16:00,Eliteserien,Matchweek 5,Sat,Away,L,0,1,Sarpsborg 08,46.0,4765.0,Steffen Hagen,4-2-3-1,Mohammad Aslam,Match Report,,13.0,4.0,,0,0,2022,Odd
5,2022-05-11,19:00,Eliteserien,Matchweek 18,Wed,Away,L,0,3,Molde,30.0,5045.0,Espen Ruud,5-4-1,Svein Oddvar Moen,Match Report,,4.0,1.0,,0,0,2022,Odd
6,2022-05-16,18:00,Eliteserien,Matchweek 6,Mon,Home,L,0,4,Haugesund,70.0,7164.0,Steffen Hagen,4-3-3,Espen Andreas Eskås,Match Report,,19.0,6.0,,0,0,2022,Odd
7,2022-05-22,18:00,Eliteserien,Matchweek 7,Sun,Away,W,1,0,Jerv,53.0,,Steffen Hagen,4-3-3,Sivert Amland,Match Report,,20.0,6.0,,0,0,2022,Odd
8,2022-05-25,18:00,Eliteserien,Matchweek 8,Wed,Home,L,0,1,Sandefjord,60.0,3907.0,Steffen Hagen,4-3-3,Kristoffer Hagenes,Match Report,,26.0,3.0,,0,0,2022,Odd
9,2022-05-28,16:00,Eliteserien,Matchweek 9,Sat,Away,W,2,1,HamKam,63.0,3340.0,Steffen Hagen,4-3-3,Rohit Saggi,Match Report,,9.0,2.0,,1,1,2022,Odd
10,2022-06-19,18:00,Eliteserien,Matchweek 10,Sun,Home,L,1,2,Molde,53.0,5095.0,Steffen Hagen,4-3-3,Mohammad Aslam,Match Report,,16.0,7.0,,0,0,2022,Odd
11,2022-06-26,20:00,Eliteserien,Matchweek 11,Sun,Away,W,1,0,Vålerenga,51.0,6685.0,Steffen Hagen,4-3-3,Christian Moen,Match Report,,11.0,7.0,,0,0,2022,Odd
12,2022-07-02,18:00,Eliteserien,Matchweek 12,Sat,Home,W,3,2,Bodø/Glimt,36.0,3748.0,Steffen Hagen,4-3-3,Rohit Saggi,Match Report,,9.0,5.0,,1,1,2022,Odd
